PLAYER NAME,POS,AVG_RK,AVG_FAN PTS,AVG_PASS_TDS,AVG_PASS_YDS,AVG_REC,AVG_REC_TDS,AVG_REC_YDS,AVG_RUSH_ATT,AVG_RUSH_TDS,AVG_RUSH_YDS,BEST_RK,FAN PTS,PASS_TDS,PASS_YDS,PPR_AVG_RK,PPR_AVG_FAN PTS,PPR_BEST_RK,PPR_FAN PTS,PPR_RK,PPR_STD.DEV_RK,PPR_TIERS,PPR_WORST_RK,REC,REC_TDS,REC_YDS,RK,RUSH_ATT,RUSH_TDS,RUSH_YDS,STD.DEV_RK,TEAM,TIERS,WORST_RK,FULL_SOS,SEASON_SOS,PLAYOFF_SOS,DEPTH,STANDARD_ADP,PPR_ADP
TEZ JOHNSON,WR,298.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,0.0,0.0,0.0,295.8,0.0,244.0,0.0,309.0,28.7,13.0,377.0,0.0,0.0,0.0,315.0,0.0,0.0,0.0,28.0,TB,13.0,379.0,3,5,4,7,500.0,500
THEO JOHNSON,TE,265.5,3.3,0.0,0.0,2.4,0.1,27.6,0.0,0.0,0.0,195.0,39.1,0.0,0.0,264.4,5.7,180.0,68.1,283.0,28.0,13.0,321.0,29.0,1.0,331.0,287.0,0.0,0.0,0.0,27.6,NYG,13.0,319.0,9,8,14,1,500.0,500
THEO WEASE,WR,324.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,0.0,0.0,0.0,319.7,0.0,292.0,0.0,386.0,33.8,14.0,385.0,0.0,0.0,0.0,385.0,0.0,0.0,0.0,36.0,MIA,14.0,396.0,31,30,29,0,500.0,500
TIM PATRICK,WR,276.0,3.7,0.0,0.0,2.1,0.2,24.6,0.0,0.0,0.0,223.0,59.4,0.0,0.0,276.4,5.8,223.0,92.4,282.0,26.2,12.0,375.0,33.0,3.0,394.0,282.0,0.0,0.0,0.0,26.8,DET,12.0,378.0,22,19,16,4,500.0,500
TJ HOCKENSON,TE,77.3,4.5,0.0,0.0,4.1,0.0,45.5,0.0,0.0,0.0,65.0,45.5,0.0,0.0,67.3,8.7,31.0,86.5,63.0,13.1,6.0,105.0,41.0,0.0,455.0,74.0,0.0,0.0,0.0,8.2,MIN,7.0,105.0,29,30,25,1,66.0,53
TOMMY TREMBLE,TE,352.7,2.8,0.0,0.0,1.9,0.2,19.5,0.0,0.0,0.0,322.0,33.4,0.0,0.0,353.5,4.7,319.0,56.4,389.0,14.5,14.0,380.0,23.0,2.0,234.0,389.0,0.0,0.0,0.0,15.0,CAR,15.0,379.0,14,12,26,1,500.0,500
TONY POLLARD,RB,68.1,10.0,0.0,0.0,2.6,0.0,14.9,16.3,0.3,67.4,45.0,159.7,0.0,0.0,73.4,12.5,55.0,200.7,72.0,9.7,7.0,117.0,41.0,0.0,238.0,67.0,260.0,5.0,1079.0,9.6,TEN,6.0,102.0,15,14,13,1,69.5,87
TORY HORTON,WR,300.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,0.0,0.0,0.0,293.6,0.0,231.0,0.0,299.0,26.2,13.0,376.0,0.0,0.0,0.0,306.0,0.0,0.0,0.0,26.3,SEA,13.0,383.0,29,29,30,3,500.0,500
TRAVIS ETIENNE,RB,96.2,6.1,0.0,0.0,2.6,0.0,16.9,10.0,0.1,37.2,63.0,91.2,0.0,0.0,97.5,8.7,64.0,130.2,101.0,19.7,8.0,148.0,39.0,0.0,254.0,93.0,150.0,2.0,558.0,18.2,JAC,8.0,145.0,28,30,15,1,87.0,122
TRAVIS HOMER,RB,360.5,0.4,0.0,0.0,0.3,0.0,1.2,0.7,0.0,2.6,357.0,3.4,0.0,0.0,372.5,0.7,364.0,6.4,504.0,8.5,16.0,381.0,3.0,0.0,11.0,489.0,6.0,0.0,23.0,3.5,CHI,16.0,364.0,7,3,24,4,500.0,500
TRAVIS HUNTER,WR,78.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,70.8,0.0,44.0,0.0,69.0,15.1,7.0,114.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,13.3,JAC,7.0,116.0,30,24,32,2,68.5,61
TRAVIS KELCE,TE,89.2,6.2,0.0,0.0,6.1,0.2,51.4,0.1,0.0,0.1,67.0,98.4,0.0,0.0,75.5,12.2,56.0,195.4,74.0,14.4,7.0,115.0,97.0,3.0,823.0,82.0,1.0,0.0,1.0,12.9,KC,7.0,129.0,7,6,12,1,70.0,57
TRE HARRIS,WR,159.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,156.1,0.0,109.0,0.0,149.0,26.8,10.0,226.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,24.1,LAC,10.0,223.0,15,12,13,2,134.0,162
TRE TUCKER,WR,276.1,4.8,0.0,0.0,2.8,0.2,31.7,0.5,0.1,2.6,215.0,82.3,0.0,0.0,276.5,7.6,207.0,129.3,277.0,23.3,12.0,352.0,47.0,3.0,539.0,283.0,9.0,1.0,44.0,22.1,LV,12.0,327.0,7,18,1,3,500.0,500
TREVEYON HENDERSON,RB,62.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,69.8,0.0,45.0,0.0,68.0,13.2,7.0,119.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,11.2,NE,6.0,102.0,11,10,8,1,56.5,73
TREVOR ETIENNE,RB,265.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,0.0,0.0,271.4,0.0,221.0,0.0,268.0,24.7,12.0,316.0,0.0,0.0,0.0,266.0,0.0,0.0,0.0,28.5,CAR,12.0,320.0,23,24,18,3,500.0,500
TREVOR LAWRENCE,QB,117.8,15.2,1.1,204.5,0.0,0.0,0.0,2.6,0.3,11.9,90.0,152.2,11.0,2045.0,114.2,15.2,76.0,152.2,109.0,10.0,8.0,137.0,0.0,0.0,0.0,114.0,26.0,3.0,119.0,10.9,JAC,8.0,136.0,29,30,17,1,141.5,182
TREY BENSON,RB,137.4,3.2,0.0,0.0,0.5,0.0,4.5,4.8,0.1,22.4,92.0,41.0,0.0,0.0,153.2,3.6,117.0,47.0,148.0,22.4,10.0,250.0,6.0,0.0,59.0,139.0,63.0,1.0,291.0,23.0,ARI,9.0,232.0,2,15,1,2,142.0,161
TREY MCBRIDE,TE,31.9,8.7,0.0,0.0,6.9,0.1,71.6,0.1,0.1,0.1,16.0,138.8,0.0,0.0,20.5,15.6,15.0,249.8,19.0,3.3,3.0,31.0,111.0,2.0,1146.0,31.0,1.0,1.0,2.0,6.5,ARI,4.0,56.0,16,26,9,1,26.5,24
TREY SERMON,RB,336.4,2.5,0.0,0.0,1.1,0.0,6.6,3.7,0.1,10.6,299.0,37.8,0.0,0.0,332.3,3.6,290.0,53.8,369.0,25.8,14.0,393.0,16.0,0.0,99.0,367.0,56.0,2.0,159.0,25.5,PIT,14.0,386.0,32,26,32,0,500.0,500
TREYLON BURKS,WR,337.3,0.7,0.0,0.0,0.8,0.0,6.8,0.4,0.0,0.2,292.0,3.5,0.0,0.0,319.3,1.5,286.0,7.5,445.0,29.1,15.0,357.0,4.0,0.0,34.0,444.0,2.0,0.0,1.0,41.8,TEN,15.0,396.0,18,20,10,0,500.0,500
TROY FRANKLIN,WR,308.4,2.4,0.0,0.0,1.8,0.1,16.4,0.1,0.0,0.5,237.0,39.1,0.0,0.0,312.2,4.2,240.0,67.1,344.0,33.6,14.0,376.0,28.0,2.0,263.0,344.0,2.0,0.0,8.0,34.2,DEN,14.0,372.0,9,6,19,5,500.0,500
TUA TAGOVAILOA,QB,137.2,17.1,1.7,260.6,0.0,0.0,0.0,1.5,0.0,4.5,112.0,188.6,19.0,2867.0,133.4,17.1,112.0,188.6,129.0,13.7,9.0,181.0,0.0,0.0,0.0,133.0,17.0,0.0,49.0,14.7,MIA,9.0,213.0,19,20,25,1,153.0,166
TUCKER KRAFT,TE,93.7,6.7,0.0,0.0,2.9,0.4,41.6,0.2,0.0,0.4,67.0,113.3,0.0,0.0,108.2,9.6,84.0,163.3,107.0,15.1,8.0,208.0,50.0,7.0,707.0,88.0,3.0,0.0,6.0,8.3,GB,8.0,123.0,28,29,20,1,112.5,103
TY CHANDLER,RB,309.7,1.5,0.0,0.0,0.4,0.0,2.8,3.7,0.0,12.1,270.0,22.4,0.0,0.0,311.0,1.9,274.0,28.4,310.0,20.3,13.0,379.0,6.0,0.0,42.0,314.0,56.0,0.0,182.0,17.7,MIN,13.0,365.0,8,6,14,3,500.0,500
TY JOHNSON,RB,277.0,4.3,0.0,0.0,1.1,0.2,16.7,2.4,0.1,12.5,188.0,73.7,0.0,0.0,281.0,5.4,218.0,91.7,275.0,24.5,12.0,321.0,18.0,3.0,284.0,276.0,41.0,1.0,213.0,30.2,BUF,12.0,318.0,19,21,16,3,500.0,500
TYJAE SPEARS,RB,117.9,7.0,0.0,0.0,2.5,0.1,18.7,7.0,0.3,26.0,82.0,83.6,0.0,0.0,119.1,9.5,85.0,113.6,120.0,15.2,9.0,159.0,30.0,1.0,224.0,115.0,84.0,4.0,312.0,13.8,TEN,8.0,159.0,15,14,13,2,107.5,135
TYLER ALLGEIER,RB,139.6,5.5,0.0,0.0,0.8,0.0,5.2,8.1,0.2,37.9,108.0,93.2,0.0,0.0,158.0,6.2,131.0,106.2,153.0,14.5,10.0,200.0,13.0,0.0,88.0,137.0,137.0,3.0,644.0,12.2,ATL,9.0,174.0,16,28,2,2,149.0,170
TYLER BADIE,RB,365.0,2.1,0.0,0.0,1.0,0.0,-0.7,3.7,0.0,28.7,317.0,6.4,0.0,0.0,349.3,3.1,296.0,9.4,461.0,33.0,15.0,386.0,3.0,0.0,-2.0,464.0,11.0,0.0,86.0,26.4,DEN,16.0,388.0,30,29,27,5,500.0,500
TYLER BASS,K,222.2,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,146.0,0.0,0.0,216.9,8.6,186.0,146.0,217.0,11.6,11.0,251.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,12.5,BUF,11.0,251.0,3,6,11,1,500.0,149
TYLER CONKLIN,TE,301.4,4.4,0.0,0.0,3.2,0.3,28.1,0.1,0.0,0.0,208.0,70.9,0.0,0.0,291.9,7.6,202.0,121.9,324.0,34.1,13.0,337.0,51.0,4.0,449.0,331.0,1.0,0.0,0.0,34.4,LAC,13.0,348.0,3,4,6,2,500.0,500
TYLER GOODSON,RB,356.3,2.1,0.0,0.0,0.7,0.1,3.8,2.0,0.1,9.6,316.0,33.4,0.0,0.0,366.6,2.8,342.0,44.4,473.0,16.2,16.0,388.0,11.0,1.0,61.0,441.0,32.0,1.0,153.0,19.6,IND,15.0,380.0,13,22,3,4,500.0,500
TYLER HIGBEE,TE,289.6,6.2,0.0,0.0,2.7,0.7,22.0,0.0,0.0,0.0,202.0,18.6,0.0,0.0,289.5,8.9,208.0,26.6,319.0,37.8,13.0,348.0,8.0,2.0,66.0,321.0,0.0,0.0,0.0,37.5,LAR,13.0,344.0,32,31,31,1,500.0,500
TYLER JOHNSON,WR,336.8,3.2,0.0,0.0,2.4,0.1,26.5,0.0,0.0,0.0,266.0,35.1,0.0,0.0,326.8,5.6,246.0,61.1,439.0,53.4,15.0,375.0,26.0,1.0,291.0,443.0,0.0,0.0,0.0,49.4,NYJ,15.0,383.0,24,26,22,5,500.0,500
TYLER LOCKETT,WR,242.8,4.2,0.0,0.0,2.9,0.1,35.3,0.0,0.0,0.0,164.0,72.0,0.0,0.0,230.9,7.1,149.0,121.0,228.0,34.3,11.0,298.0,49.0,2.0,600.0,232.0,0.0,0.0,0.0,34.6,TEN,12.0,314.0,18,20,10,2,500.0,500
TYLER LOOP,K,241.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,0.0,0.0,244.4,0.0,200.0,0.0,323.0,33.2,13.0,373.0,0.0,0.0,0.0,319.0,0.0,0.0,0.0,21.8,BAL,13.0,319.0,32,32,26,1,500.0,154
TYLER SHOUGH,QB,289.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0,0.0,0.0,281.5,0.0,213.0,0.0,278.0,28.5,12.0,358.0,0.0,0.0,0.0,286.0,0.0,0.0,0.0,30.2,NO,13.0,347.0,2,1,18,1,500.0,500
TYLER WARREN,TE,113.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,122.0,0.0,72.0,0.0,119.0,26.4,9.0,202.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,23.6,IND,8.0,202.0,31,27,29,1,110.0,127
TYREEK HILL,WR,31.2,8.1,0.0,0.0,4.8,0.4,56.4,0.5,0.0,3.1,18.0,137.2,0.0,0.0,24.2,12.8,13.0,218.2,23.0,8.0,4.0,47.0,81.0,6.0,959.0,30.0,8.0,0.0,53.0,6.4,MIA,4.0,49.0,31,30,29,1,27.5,28
TYROD TAYLOR,QB,350.8,10.1,1.5,59.5,0.0,0.0,0.0,1.5,0.0,6.5,316.0,20.1,3.0,119.0,346.1,10.1,309.0,20.1,327.0,26.8,13.0,397.0,0.0,0.0,0.0,332.0,3.0,0.0,13.0,27.8,NYJ,13.0,397.0,27,29,16,2,500.0,500
TYRONE TRACY,RB,89.5,8.5,0.0,0.0,2.2,0.1,16.7,11.3,0.3,49.4,57.0,144.3,0.0,0.0,98.2,10.7,60.0,182.3,96.0,19.0,8.0,155.0,38.0,1.0,284.0,83.0,192.0,5.0,839.0,17.0,NYG,7.0,145.0,24,13,28,1,77.0,98
VAN JEFFERSON,WR,335.9,2.6,0.0,0.0,1.6,0.1,18.4,0.0,0.0,0.0,261.0,39.6,0.0,0.0,333.2,4.2,261.0,63.6,382.0,42.8,14.0,384.0,24.0,2.0,276.0,382.0,0.0,0.0,0.0,39.8,TEN,14.0,390.0,18,20,10,4,500.0,500
WANDALE ROBINSON,WR,198.5,5.3,0.0,0.0,5.5,0.2,41.1,0.2,0.0,1.1,125.0,89.7,0.0,0.0,160.4,10.7,74.0,182.7,159.0,29.5,10.0,243.0,93.0,3.0,699.0,182.0,3.0,0.0,18.0,31.8,NYG,10.0,276.0,1,2,7,2,184.0,500
WASHINGTON COMMANDERS,DEF,273.6,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,90.0,0.0,0.0,282.9,5.3,189.0,90.0,372.0,49.5,14.0,355.0,0.0,0.0,0.0,369.0,0.0,0.0,0.0,49.6,WAS,14.0,355.0,3,2,23,0,500.0,500
WIL LUTZ,K,202.7,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,160.0,0.0,0.0,201.4,9.4,187.0,160.0,200.0,11.6,11.0,281.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,13.0,DEN,11.0,281.0,10,2,28,1,500.0,500
WILL DISSLY,TE,304.0,4.0,0.0,0.0,3.3,0.1,32.1,0.0,0.0,0.0,242.0,60.1,0.0,0.0,302.4,7.3,228.0,110.1,320.0,28.8,13.0,352.0,50.0,2.0,481.0,323.0,0.0,0.0,0.0,26.1,LAC,13.0,356.0,3,4,6,1,500.0,500
WILL HOWARD,QB,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.0,324.4,0.0,309.0,0.0,430.0,14.6,15.0,349.0,0.0,0.0,0.0,425.0,0.0,0.0,0.0,13.3,PIT,15.0,349.0,6,4,13,3,500.0,500
WILL REICHARD,K,272.9,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,131.0,0.0,0.0,274.7,10.1,203.0,131.0,313.0,41.4,13.0,332.0,0.0,0.0,0.0,313.0,0.0,0.0,0.0,40.3,MIN,13.0,332.0,4,4,20,1,500.0,500
WILL SHIPLEY,RB,229.2,0.9,0.0,0.0,0.3,0.0,2.7,2.3,0.0,6.3,155.0,11.7,0.0,0.0,246.6,1.2,168.0,15.7,240.0,44.6,12.0,332.0,4.0,0.0,35.0,226.0,30.0,0.0,82.0,47.1,PHI,11.0,327.0,1,5,7,2,500.0,500
XAVIER LEGETTE,WR,188.7,4.8,0.0,0.0,3.1,0.3,31.1,0.4,0.0,1.5,142.0,76.1,0.0,0.0,177.1,7.8,125.0,125.1,172.0,21.7,10.0,261.0,49.0,4.0,497.0,177.0,6.0,0.0,24.0,20.6,CAR,10.0,258.0,6,15,2,2,176.0,155
XAVIER RESTREPO,WR,278.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,0.0,268.6,0.0,209.0,0.0,284.0,32.8,13.0,333.0,0.0,0.0,0.0,293.0,0.0,0.0,0.0,34.4,TEN,13.0,351.0,18,20,10,0,500.0,500
XAVIER WORTHY,WR,55.8,7.5,0.0,0.0,3.5,0.4,37.5,1.2,0.2,6.1,31.0,128.2,0.0,0.0,59.8,11.0,34.0,187.2,56.0,15.7,6.0,120.0,59.0,6.0,638.0,53.0,20.0,3.0,104.0,12.9,KC,6.0,91.0,12,10,15,2,59.0,50
YOUNGHOE KOO,K,237.6,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,120.0,0.0,0.0,234.6,8.6,207.0,120.0,239.0,15.8,12.0,256.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,12.6,ATL,12.0,255.0,7,24,1,1,500.0,193
ZACH CHARBONNET,RB,112.0,8.5,0.0,0.0,2.5,0.1,20.0,7.9,0.5,33.5,87.0,144.9,0.0,0.0,115.1,11.0,88.0,186.9,110.0,14.4,8.0,145.0,42.0,1.0,340.0,111.0,135.0,8.0,569.0,12.6,SEA,8.0,142.0,4,4,17,2,103.0,150
ZACH ERTZ,TE,168.3,6.6,0.0,0.0,3.9,0.4,38.5,0.0,0.0,0.0,105.0,111.4,0.0,0.0,163.2,10.4,96.0,177.4,157.0,29.7,10.0,255.0,66.0,7.0,654.0,163.0,0.0,0.0,0.0,28.3,WAS,10.0,245.0,27,21,28,1,161.5,160
ZACH WILSON,QB,335.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,0.0,0.0,0.0,344.6,0.0,313.0,0.0,442.0,28.7,15.0,397.0,0.0,0.0,0.0,440.0,0.0,0.0,0.0,12.7,MIA,15.0,350.0,19,20,25,2,500.0,500
ZACK MOSS,RB,288.8,6.5,0.0,0.0,2.6,0.1,20.8,8.2,0.2,26.9,207.0,58.9,0.0,0.0,290.8,9.1,230.0,81.9,301.0,24.3,13.0,378.0,23.0,1.0,187.0,298.0,74.0,2.0,242.0,25.9,FA,13.0,359.0,33,33,33,0,500.0,500
ZAMIR WHITE,RB,322.7,2.9,0.0,0.0,0.8,0.0,3.8,8.1,0.1,22.9,289.0,23.3,0.0,0.0,324.4,3.7,288.0,29.3,333.0,24.6,13.0,392.0,6.0,0.0,30.0,333.0,65.0,1.0,183.0,21.0,LV,13.0,392.0,29,32,11,5,500.0,500
ZAY FLOWERS,WR,53.0,8.0,0.0,0.0,4.4,0.2,62.3,0.5,0.0,3.3,39.0,135.5,0.0,0.0,52.4,12.3,39.0,209.5,50.0,10.4,6.0,91.0,74.0,4.0,1059.0,51.0,9.0,0.0,56.0,9.8,BAL,6.0,88.0,21,22,12,1,60.5,56
ZAY JONES,WR,355.1,0.8,0.0,0.0,0.7,0.0,7.6,0.0,0.0,0.0,295.0,8.4,0.0,0.0,356.6,1.5,292.0,16.4,402.0,33.6,15.0,396.0,8.0,0.0,84.0,416.0,0.0,0.0,0.0,27.7,ARI,15.0,388.0,28,27,28,4,500.0,500
