PLAYER NAME,POS,AVG_RK,AVG_FAN PTS,AVG_PASS_TDS,AVG_PASS_YDS,AVG_REC,AVG_REC_TDS,AVG_REC_YDS,AVG_RUSH_ATT,AVG_RUSH_TDS,AVG_RUSH_YDS,BEST_RK,FAN PTS,PASS_TDS,PASS_YDS,PPR_AVG_RK,PPR_AVG_FAN PTS,PPR_BEST_RK,PPR_FAN PTS,PPR_RK,PPR_STD.DEV_RK,PPR_TIERS,PPR_WORST_RK,REC,REC_TDS,REC_YDS,RK,RUSH_ATT,RUSH_TDS,RUSH_YDS,STD.DEV_RK,TEAM,TIERS,WORST_RK,FULL_SOS,SEASON_SOS,PLAYOFF_SOS,DEPTH,STANDARD_ADP,PPR_ADP
JOSH WHYLE,TE,332.6,1.4,0.0,0.0,0.8,0.1,8.5,0.0,0.0,0.0,282.0,15.4,0.0,0.0,336.2,2.2,295.0,24.4,399.0,27.6,13.0,389.0,9.0,1.0,94.0,400.0,0.0,0.0,0.0,31.4,TEN,13.0,381.0,2,5,4,2,500.0,500
JOSHUA DOBBS,QB,385.2,16.2,1.0,189.5,0.0,0.0,0.0,5.9,0.5,32.4,318.0,210.7,13.0,2464.0,390.4,16.2,318.0,210.7,451.0,98.0,13.0,686.0,0.0,0.0,0.0,451.0,77.0,6.0,421.0,97.1,SF,14.0,686.0,1,3,4,3,500.0,500
JOSHUA KARTY,K,268.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,0.0,0.0,0.0,271.1,0.0,233.0,0.0,409.0,30.8,13.0,333.0,0.0,0.0,0.0,401.0,0.0,0.0,0.0,30.9,LAR,13.0,332.0,16,20,8,1,500.0,500
JOSHUA KELLEY,RB,314.2,3.2,0.0,0.0,0.5,0.0,1.9,6.3,0.1,23.8,252.0,53.7,0.0,0.0,318.6,3.6,276.0,61.7,354.0,27.9,12.0,393.0,8.0,0.0,32.0,352.0,107.0,2.0,405.0,31.0,FA,12.0,393.0,33,33,33,0,500.0,500
JUJU SMITH-SCHUSTER,WR,351.6,2.9,0.0,0.0,2.6,0.1,23.6,0.0,0.0,0.0,290.0,32.0,0.0,0.0,342.6,5.5,231.0,61.0,387.0,72.0,13.0,628.0,29.0,1.0,260.0,393.0,0.0,0.0,0.0,63.4,KC,13.0,622.0,8,6,14,6,500.0,500
JULIAN HILL,TE,362.5,0.2,0.0,0.0,0.4,0.0,3.2,0.0,0.0,0.0,325.0,2.8,0.0,0.0,404.0,0.6,324.0,8.8,553.0,80.0,15.0,484.0,6.0,0.0,48.0,534.0,0.0,0.0,0.0,37.5,MIA,15.0,400.0,32,32,26,3,500.0,500
JULIUS CHESTNUT,RB,385.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,0.0,0.0,0.0,380.5,0.0,328.0,0.0,488.0,57.6,14.0,494.0,0.0,0.0,0.0,473.0,0.0,0.0,0.0,82.4,TEN,14.0,544.0,11,13,6,3,500.0,500
JUSTICE HILL,RB,233.2,5.1,0.0,0.0,1.8,0.1,12.9,5.3,0.2,24.2,147.0,81.3,0.0,0.0,230.4,6.8,142.0,109.3,228.0,32.4,10.0,327.0,28.0,1.0,206.0,229.0,84.0,3.0,387.0,33.7,BAL,10.0,398.0,20,14,25,2,500.0,500
JUSTIN FIELDS,QB,253.3,18.4,1.2,197.1,0.0,0.0,0.0,9.5,0.3,50.5,118.0,239.2,16.0,2562.0,254.4,18.4,118.0,239.2,239.0,62.1,10.0,607.0,0.0,0.0,0.0,242.0,124.0,4.0,657.0,65.3,PIT,10.0,663.0,28,29,23,2,199.0,500
JUSTIN HERBERT,QB,108.2,18.5,1.5,241.1,0.0,0.0,0.0,4.0,0.2,17.5,72.0,240.2,20.0,3134.0,108.5,18.6,72.0,241.2,108.0,12.8,7.0,137.0,0.0,0.0,0.0,108.0,52.0,3.0,228.0,12.1,LAC,7.0,145.0,29,31,25,1,124.5,149
JUSTIN JEFFERSON,WR,6.2,13.4,0.0,0.0,6.8,0.5,107.4,0.1,0.0,-1.2,3.0,134.2,0.0,0.0,6.9,20.2,3.0,202.2,8.0,1.7,1.0,12.0,68.0,5.0,1074.0,5.0,1.0,0.0,-12.0,2.7,MIN,1.0,23.0,10,24,3,1,5.5,8
JUSTIN TUCKER,K,188.4,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,160.0,0.0,0.0,188.0,9.4,177.0,160.0,184.0,4.4,9.0,216.0,0.0,0.0,0.0,185.0,0.0,0.0,0.0,4.6,BAL,9.0,216.0,11,6,29,1,138.0,89
JUSTIN WATSON,WR,333.8,3.9,0.0,0.0,1.7,0.2,28.8,0.0,0.0,0.0,231.0,62.0,0.0,0.0,336.1,5.6,244.0,89.0,360.0,42.8,12.0,482.0,27.0,3.0,460.0,366.0,0.0,0.0,0.0,41.4,KC,13.0,468.0,8,6,14,4,500.0,500
JUSTYN ROSS,WR,403.2,0.5,0.0,0.0,0.6,0.0,5.3,0.0,0.0,0.0,328.0,5.3,0.0,0.0,396.6,1.1,285.0,11.3,484.0,130.6,14.0,653.0,6.0,0.0,53.0,470.0,0.0,0.0,0.0,123.2,KC,14.0,649.0,8,6,14,0,500.0,500
JUWAN JOHNSON,TE,189.5,4.7,0.0,0.0,2.8,0.3,28.3,0.0,0.0,0.0,111.0,60.8,0.0,0.0,201.6,7.5,111.0,97.8,188.0,35.3,9.0,305.0,37.0,4.0,368.0,178.0,0.0,0.0,0.0,34.3,NO,9.0,266.0,13,22,5,1,500.0,500
KADARIUS TONEY,WR,299.5,2.0,0.0,0.0,2.1,0.1,13.0,0.8,0.0,2.4,247.0,26.0,0.0,0.0,298.8,4.1,217.0,53.0,305.0,33.7,11.0,497.0,27.0,1.0,169.0,303.0,11.0,0.0,31.0,34.1,FA,11.0,467.0,33,33,33,0,500.0,500
KAIMI FAIRBAIRN,K,202.8,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,114.0,0.0,0.0,203.6,9.5,191.0,114.0,204.0,14.0,9.0,322.0,0.0,0.0,0.0,207.0,0.0,0.0,0.0,8.6,HOU,10.0,249.0,1,7,1,1,163.0,125
KALIF RAYMOND,WR,278.7,3.7,0.0,0.0,2.1,0.1,28.8,0.4,0.0,4.4,177.0,62.4,0.0,0.0,277.0,5.7,177.0,97.4,321.0,40.7,12.0,400.0,35.0,1.0,489.0,321.0,7.0,0.0,75.0,39.1,DET,12.0,349.0,24,30,11,3,500.0,500
KANSAS CITY CHIEFS,DEF,184.3,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,134.0,0.0,0.0,184.1,7.9,166.0,134.0,182.0,6.4,9.0,211.0,0.0,0.0,0.0,179.0,0.0,0.0,0.0,7.9,KC,9.0,239.0,20,20,12,0,500.0,144
KAREEM HUNT,RB,312.1,6.9,0.0,0.0,1.0,0.0,5.6,9.0,0.6,27.4,257.0,103.5,0.0,0.0,314.9,7.9,242.0,118.5,325.0,33.6,12.0,452.0,15.0,0.0,84.0,328.0,135.0,9.0,411.0,39.8,FA,12.0,528.0,33,33,33,0,500.0,500
KAVONTAE TURPIN,WR,347.2,3.0,0.0,0.0,0.8,0.2,7.9,0.7,0.1,6.9,254.0,47.7,0.0,0.0,345.1,3.7,285.0,59.7,415.0,35.5,13.0,402.0,12.0,3.0,127.0,403.0,11.0,1.0,110.0,43.0,DAL,13.0,441.0,1,1,2,5,500.0,500
KAYSHON BOUTTE,WR,433.5,0.4,0.0,0.0,0.4,0.0,3.8,0.0,0.0,0.0,358.0,1.9,0.0,0.0,345.0,0.8,122.0,3.9,491.0,176.6,14.0,554.0,2.0,0.0,19.0,554.0,0.0,0.0,0.0,75.5,NE,15.0,509.0,25,9,31,0,500.0,500
KEAONTAY INGRAM,RB,346.0,1.4,0.0,0.0,0.6,0.0,3.7,5.0,0.0,10.6,306.0,10.0,0.0,0.0,348.0,2.0,298.0,14.0,390.0,48.0,13.0,537.0,4.0,0.0,26.0,386.0,35.0,0.0,74.0,48.0,KC,13.0,564.0,3,6,11,4,500.0,500
KEATON MITCHELL,RB,241.1,8.7,0.0,0.0,1.3,0.0,13.3,6.7,0.3,56.6,162.0,60.9,0.0,0.0,249.9,10.0,174.0,69.9,247.0,35.3,10.0,336.0,9.0,0.0,93.0,240.0,47.0,2.0,396.0,36.9,BAL,10.0,334.0,20,14,25,3,500.0,500
KEENAN ALLEN,WR,82.9,13.1,0.0,0.0,8.3,0.5,95.6,0.2,0.0,0.5,43.0,170.9,0.0,0.0,65.8,21.5,26.0,278.9,66.0,14.2,5.0,108.0,108.0,7.0,1243.0,83.0,2.0,0.0,6.0,16.2,CHI,6.0,120.0,9,2,27,2,70.5,70
KEILAN ROBINSON,RB,384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0,0.0,0.0,359.7,0.0,326.0,0.0,477.0,17.9,14.0,380.0,0.0,0.0,0.0,503.0,0.0,0.0,0.0,28.7,JAC,14.0,451.0,30,27,26,4,500.0,500
KENDALL MILTON,WR,384.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0,0.0,0.0,0.0,366.2,0.0,327.0,0.0,494.0,32.3,14.0,411.0,0.0,0.0,0.0,496.0,0.0,0.0,0.0,60.8,PHI,14.0,493.0,6,11,7,0,500.0,500
KENDRE MILLER,RB,194.1,4.2,0.0,0.0,1.3,0.0,14.6,5.1,0.1,19.5,142.0,33.3,0.0,0.0,193.0,5.4,142.0,43.3,186.0,41.9,9.0,325.0,10.0,0.0,117.0,186.0,41.0,1.0,156.0,41.0,NO,9.0,312.0,27,20,31,2,184.0,165
KENDRICK BOURNE,WR,250.6,7.9,0.0,0.0,4.6,0.5,50.8,0.1,0.0,0.5,169.0,63.0,0.0,0.0,245.3,12.5,167.0,100.0,244.0,28.6,10.0,381.0,37.0,4.0,406.0,252.0,1.0,0.0,4.0,30.1,NE,10.0,435.0,25,9,31,2,500.0,500
KENE NWANGWU,RB,364.7,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.6,327.0,1.3,0.0,0.0,354.4,0.2,313.0,1.3,429.0,28.2,13.0,393.0,0.0,0.0,0.0,455.0,5.0,0.0,13.0,32.0,MIN,14.0,446.0,26,16,30,0,500.0,500
KENNETH WALKER,RB,41.0,11.4,0.0,0.0,1.9,0.1,17.3,14.6,0.5,60.3,15.0,170.4,0.0,0.0,54.6,13.3,33.0,199.4,55.0,7.0,5.0,74.0,29.0,1.0,259.0,39.0,219.0,8.0,905.0,9.7,SEA,4.0,67.0,23,25,17,1,40.5,42
KENNY GAINWELL,RB,239.0,4.2,0.0,0.0,1.9,0.0,11.4,5.3,0.1,22.8,172.0,67.4,0.0,0.0,231.6,6.1,159.0,97.4,230.0,27.4,10.0,288.0,30.0,0.0,183.0,239.0,84.0,2.0,364.0,25.5,PHI,10.0,300.0,15,28,1,2,500.0,500
KENNY HILLIARD,RB,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,444.0,0.0,393.0,0.0,588.0,51.0,15.0,495.0,0.0,0.0,0.0,,0.0,0.0,0.0,,FA,,,33,33,33,0,500.0,500
KENNY MCINTOSH,RB,356.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.0,350.9,0.0,309.0,0.0,402.0,28.6,13.0,413.0,0.0,0.0,0.0,418.0,0.0,0.0,0.0,31.9,SEA,13.0,453.0,23,25,17,3,500.0,500
KENNY PICKETT,QB,352.5,9.5,0.5,172.5,0.0,0.0,0.0,3.5,0.1,4.5,261.0,114.2,6.0,2070.0,352.0,9.5,250.0,114.2,405.0,87.3,13.0,673.0,0.0,0.0,0.0,406.0,42.0,1.0,54.0,87.9,PHI,13.0,673.0,17,16,13,2,500.0,500
KEON COLEMAN,WR,119.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,122.0,0.0,65.0,0.0,122.0,22.0,7.0,183.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,22.1,BUF,7.0,177.0,14,15,15,1,106.0,111
KEVIN HARRIS,RB,346.4,4.6,0.0,0.0,0.8,0.0,14.5,4.0,0.3,16.3,296.0,18.3,0.0,0.0,342.9,5.3,311.0,21.3,400.0,25.8,13.0,395.0,3.0,0.0,58.0,402.0,16.0,1.0,65.0,41.7,NE,13.0,475.0,8,10,7,0,500.0,500
KHADAREL HODGE,WR,360.3,1.4,0.0,0.0,0.8,0.0,13.6,0.1,0.0,0.0,297.0,23.2,0.0,0.0,359.8,2.2,297.0,37.2,453.0,90.0,13.0,589.0,14.0,0.0,232.0,442.0,1.0,0.0,0.0,89.1,ATL,14.0,587.0,20,8,29,4,500.0,500
KHALIL HERBERT,RB,162.5,7.7,0.0,0.0,1.7,0.1,11.2,11.0,0.2,50.9,113.0,92.5,0.0,0.0,174.8,9.4,121.0,112.5,161.0,29.5,9.0,262.0,20.0,1.0,134.0,155.0,132.0,2.0,611.0,27.7,CHI,8.0,257.0,18,21,12,2,183.0,500
KHALIL SHAKIR,WR,140.6,4.4,0.0,0.0,2.3,0.1,35.9,0.1,0.0,0.6,80.0,74.1,0.0,0.0,135.1,6.7,75.0,113.1,133.0,28.4,8.0,240.0,39.0,2.0,611.0,139.0,1.0,0.0,10.0,26.5,BUF,8.0,229.0,14,15,15,3,124.0,156
KIMANI VIDAL,RB,222.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,221.9,0.0,155.0,0.0,227.0,43.0,10.0,328.0,0.0,0.0,0.0,227.0,0.0,0.0,0.0,40.4,LAC,10.0,322.0,21,22,10,3,159.0,500
KINGSTON DAVIS,RB,169.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,172.2,0.0,126.0,0.0,160.0,32.1,9.0,313.0,0.0,0.0,0.0,159.0,0.0,0.0,0.0,31.7,BUF,9.0,300.0,12,7,24,2,163.0,500
KIRK COUSINS,QB,107.3,19.3,2.3,291.4,0.0,0.0,0.0,1.8,0.0,3.1,58.0,154.7,18.0,2331.0,107.6,19.3,58.0,154.7,106.0,11.9,7.0,146.0,0.0,0.0,0.0,105.0,14.0,0.0,25.0,11.6,ATL,7.0,146.0,14,7,27,1,136.0,139
KJ HAMLER,WR,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,456.5,0.0,292.0,0.0,542.0,164.5,15.0,621.0,0.0,0.0,0.0,,0.0,0.0,0.0,,FA,,,33,33,33,0,500.0,500
KJ OSBORN,WR,280.4,4.5,0.0,0.0,3.0,0.2,33.8,0.0,0.0,0.0,222.0,72.0,0.0,0.0,272.9,7.5,169.0,120.0,279.0,34.2,11.0,445.0,48.0,3.0,540.0,281.0,0.0,0.0,0.0,32.3,NE,11.0,464.0,25,9,31,3,500.0,500
KYLE JUSZCZYK,RB,348.5,1.4,0.0,0.0,0.8,0.1,7.0,0.3,0.0,0.4,302.0,24.5,0.0,0.0,330.7,2.3,277.0,38.5,396.0,33.8,13.0,392.0,14.0,2.0,119.0,423.0,5.0,0.0,6.0,40.5,SF,13.0,463.0,10,12,5,4,500.0,500
KYLE PHILIPS,WR,403.0,1.8,0.0,0.0,1.7,0.0,20.1,0.0,0.0,0.0,301.0,16.1,0.0,0.0,371.6,3.5,276.0,31.1,472.0,122.4,14.0,612.0,15.0,0.0,181.0,482.0,0.0,0.0,0.0,116.7,TEN,14.0,601.0,28,29,19,6,500.0,500
KYLE PITTS,TE,74.7,5.0,0.0,0.0,3.1,0.2,39.2,0.1,0.0,-0.2,27.0,84.3,0.0,0.0,82.5,8.1,37.0,137.3,80.0,14.0,6.0,105.0,53.0,3.0,667.0,73.0,1.0,0.0,-4.0,13.6,ATL,6.0,100.0,15,13,19,1,67.0,63
KYLEN GRANSON,TE,310.4,2.9,0.0,0.0,2.0,0.1,24.5,0.1,0.0,0.1,227.0,43.0,0.0,0.0,312.3,4.9,253.0,73.0,328.0,28.6,12.0,411.0,30.0,1.0,368.0,329.0,1.0,0.0,2.0,31.6,IND,12.0,381.0,21,24,7,1,500.0,500
KYLER MURRAY,QB,55.3,18.9,1.3,224.9,0.0,0.0,0.0,5.5,0.4,30.5,34.0,151.4,10.0,1799.0,55.8,18.9,34.0,151.4,57.0,9.8,5.0,83.0,0.0,0.0,0.0,54.0,44.0,3.0,244.0,9.3,ARI,5.0,83.0,10,13,9,1,68.0,73
KYREN WILLIAMS,RB,19.3,18.6,0.0,0.0,2.7,0.3,17.2,19.0,1.0,95.3,11.0,223.0,0.0,0.0,29.9,21.3,11.0,255.0,29.0,13.4,3.0,55.0,32.0,3.0,206.0,17.0,228.0,12.0,1144.0,8.3,LAR,3.0,42.0,1,2,14,1,16.5,15
LADD MCCONKEY,WR,116.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,102.6,0.0,65.0,0.0,105.0,24.3,7.0,220.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,22.8,LAC,7.0,221.0,30,25,25,2,97.5,113
LAMAR JACKSON,QB,32.1,21.1,1.5,229.9,0.0,0.0,0.0,9.3,0.3,51.3,17.0,338.2,24.0,3678.0,32.9,21.1,18.0,338.2,33.0,7.0,4.0,51.0,0.0,0.0,0.0,33.0,148.0,5.0,821.0,7.0,BAL,4.0,53.0,8,6,17,1,39.5,36
LAS VEGAS RAIDERS,DEF,264.2,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,146.0,0.0,0.0,266.1,8.6,187.0,146.0,311.0,50.3,11.0,355.0,0.0,0.0,0.0,307.0,0.0,0.0,0.0,49.9,LV,11.0,355.0,25,16,32,0,500.0,500
LATAVIUS MURRAY,RB,352.4,4.1,0.0,0.0,1.1,0.0,7.4,4.9,0.3,18.8,305.0,65.9,0.0,0.0,335.4,5.2,306.0,82.9,419.0,42.4,13.0,469.0,17.0,0.0,119.0,433.0,79.0,4.0,300.0,62.5,FA,13.0,539.0,33,33,33,0,500.0,500
LAVISKA SHENAULT,WR,415.7,1.4,0.0,0.0,1.3,0.0,7.5,1.5,0.0,6.9,345.0,11.5,0.0,0.0,409.6,2.7,336.0,21.5,473.0,92.1,14.0,661.0,10.0,0.0,60.0,509.0,12.0,0.0,55.0,99.7,SEA,14.0,657.0,3,7,4,5,500.0,500
LEONARD FOURNETTE,RB,312.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,20.0,302.0,4.0,0.0,0.0,315.3,2.0,300.0,4.0,495.0,11.6,14.0,328.0,0.0,0.0,0.0,490.0,12.0,0.0,40.0,10.0,FA,14.0,322.0,33,33,33,0,500.0,500
LEW NICHOLS,RB,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,364.5,0.0,312.0,0.0,536.0,52.5,15.0,417.0,0.0,0.0,0.0,,0.0,0.0,0.0,,PHI,,,15,28,1,0,500.0,500
LOGAN THOMAS,TE,311.7,4.5,0.0,0.0,3.4,0.3,31.0,0.1,0.0,0.1,258.0,71.8,0.0,0.0,315.8,7.9,255.0,126.8,389.0,44.0,13.0,391.0,55.0,4.0,496.0,380.0,1.0,0.0,2.0,38.2,SF,13.0,371.0,12,7,22,0,500.0,500
LOS ANGELES CHARGERS,DEF,269.5,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,112.0,0.0,0.0,288.2,6.6,211.0,112.0,394.0,59.0,13.0,416.0,0.0,0.0,0.0,375.0,0.0,0.0,0.0,51.8,LAC,13.0,355.0,21,13,26,0,500.0,188
LOS ANGELES RAMS,DEF,282.4,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,83.0,0.0,0.0,304.4,4.9,219.0,83.0,416.0,57.5,13.0,408.0,0.0,0.0,0.0,396.0,0.0,0.0,0.0,55.1,LAR,13.0,355.0,22,30,3,0,500.0,500
LOUIS REES-ZAMMIT,RB,402.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,0.0,0.0,0.0,454.5,0.0,369.0,0.0,574.0,85.5,15.0,540.0,0.0,0.0,0.0,501.0,0.0,0.0,0.0,98.9,KC,14.0,567.0,3,6,11,0,500.0,500
LUCAS KRULL,TE,328.2,2.2,0.0,0.0,1.1,0.1,13.6,0.0,0.0,0.0,277.0,15.5,0.0,0.0,345.9,3.4,329.0,23.5,455.0,9.3,14.0,360.0,8.0,1.0,95.0,435.0,0.0,0.0,0.0,25.6,DEN,13.0,356.0,30,25,30,3,500.0,500
LUKE FARRELL,TE,364.0,0.9,0.0,0.0,0.8,0.0,9.1,0.0,0.0,0.0,364.0,15.5,0.0,0.0,391.0,1.7,360.0,28.5,557.0,31.0,15.0,422.0,13.0,0.0,155.0,539.0,0.0,0.0,0.0,0.0,JAC,15.0,364.0,19,10,25,2,500.0,500
LUKE MCCAFFREY,WR,245.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,236.1,0.0,127.0,0.0,259.0,44.0,10.0,371.0,0.0,0.0,0.0,262.0,0.0,0.0,0.0,43.0,WAS,11.0,372.0,13,4,28,3,500.0,500
LUKE MUSGRAVE,TE,149.7,3.7,0.0,0.0,3.1,0.1,32.0,0.0,0.0,0.0,105.0,41.2,0.0,0.0,145.4,6.8,100.0,75.2,141.0,25.9,8.0,267.0,34.0,1.0,352.0,148.0,0.0,0.0,0.0,25.3,GB,8.0,267.0,8,9,15,1,157.5,500
LUKE SCHOONMAKER,TE,344.6,1.1,0.0,0.0,0.5,0.1,3.8,0.0,0.0,0.0,299.0,18.5,0.0,0.0,359.7,1.6,305.0,26.5,424.0,34.4,13.0,425.0,8.0,2.0,65.0,416.0,0.0,0.0,0.0,28.1,DAL,13.0,391.0,29,28,21,2,500.0,500
MAC JONES,QB,380.9,10.8,0.9,192.7,0.0,0.0,0.0,2.4,0.0,8.7,284.0,118.4,10.0,2120.0,373.6,10.8,277.0,118.4,436.0,106.6,13.0,691.0,0.0,0.0,0.0,443.0,26.0,0.0,96.0,102.5,JAC,14.0,691.0,31,28,31,2,500.0,500
MACK HOLLINS,WR,345.6,1.9,0.0,0.0,1.4,0.0,19.3,0.0,0.0,0.0,266.0,25.1,0.0,0.0,339.5,3.3,268.0,43.1,382.0,35.9,13.0,394.0,18.0,0.0,251.0,385.0,0.0,0.0,0.0,37.3,BUF,13.0,396.0,14,15,15,4,500.0,500
MALACHI CORLEY,WR,239.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,238.6,0.0,127.0,0.0,240.0,34.0,10.0,364.0,0.0,0.0,0.0,244.0,0.0,0.0,0.0,34.0,NYJ,10.0,350.0,16,20,12,5,500.0,500
MALIK DAVIS,RB,353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,0.0,348.6,0.0,311.0,0.0,432.0,24.9,13.0,380.0,0.0,0.0,0.0,441.0,0.0,0.0,0.0,23.9,DAL,14.0,388.0,5,4,23,0,500.0,500
MALIK NABERS,WR,42.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,37.6,0.0,15.0,0.0,39.0,11.5,4.0,80.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,10.4,NYG,4.0,64.0,4,23,1,1,43.5,52
MALIK WASHINGTON,WR,305.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,305.2,0.0,222.0,0.0,336.0,38.5,12.0,419.0,0.0,0.0,0.0,335.0,0.0,0.0,0.0,32.6,MIA,12.0,383.0,29,12,32,5,500.0,500
MARCUS MARIOTA,QB,412.9,4.3,0.3,54.7,0.0,0.0,0.0,2.7,0.0,17.3,334.0,12.8,1.0,164.0,405.8,4.3,318.0,12.8,467.0,106.9,14.0,692.0,0.0,0.0,0.0,479.0,8.0,0.0,52.0,115.6,WAS,14.0,692.0,13,2,29,2,500.0,500
MARK ANDREWS,TE,48.7,9.0,0.0,0.0,4.5,0.6,54.4,0.1,0.0,0.0,25.0,90.4,0.0,0.0,59.0,13.5,25.0,135.4,59.0,17.6,5.0,94.0,45.0,6.0,544.0,47.0,1.0,0.0,0.0,14.4,BAL,5.0,94.0,6,12,10,1,50.0,45
MARKEISE IRVING,RB,190.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,192.8,0.0,140.0,0.0,185.0,33.3,9.0,316.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,34.4,TB,9.0,321.0,28,30,9,2,173.5,500
MARQUEZ VALDES-SCANTLING,WR,323.6,2.2,0.0,0.0,1.3,0.1,19.7,0.0,0.0,0.0,243.0,35.5,0.0,0.0,324.6,3.5,246.0,56.5,344.0,51.7,12.0,569.0,21.0,1.0,315.0,342.0,0.0,0.0,0.0,49.1,BUF,12.0,546.0,14,15,15,5,500.0,500
MARQUISE BROWN,WR,102.2,6.0,0.0,0.0,3.6,0.3,41.0,0.1,0.0,1.6,61.0,83.7,0.0,0.0,104.9,9.6,55.0,134.7,103.0,17.5,7.0,153.0,51.0,4.0,574.0,99.0,2.0,0.0,23.0,15.3,KC,7.0,148.0,8,6,14,3,101.5,117
MARSHAWN LLOYD,RB,173.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,179.4,0.0,132.0,0.0,171.0,34.9,9.0,317.0,0.0,0.0,0.0,164.0,0.0,0.0,0.0,34.2,GB,9.0,303.0,29,29,15,2,162.0,176
MARVIN HARRISON,WR,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,16.8,0.0,9.0,0.0,14.0,6.1,2.0,43.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,7.1,ARI,3.0,44.0,7,14,5,1,15.5,20
MARVIN JONES,WR,,,0.0,0.0,0.8,0.0,5.8,0.0,0.0,0.0,,,0.0,0.0,331.5,1.1,311.0,6.5,524.0,20.5,14.0,352.0,5.0,0.0,35.0,,0.0,0.0,0.0,,FA,,,33,33,33,0,500.0,500
MARVIN MIMS,WR,197.7,3.0,0.0,0.0,1.4,0.1,23.6,0.6,0.0,1.9,135.0,48.7,0.0,0.0,200.9,4.4,135.0,70.7,197.0,31.6,9.0,298.0,22.0,1.0,377.0,191.0,9.0,0.0,30.0,30.9,DEN,9.0,293.0,19,28,8,2,500.0,500
MASON RUDOLPH,QB,355.5,9.9,0.8,179.8,0.0,0.0,0.0,2.5,0.0,2.0,324.0,39.6,3.0,719.0,351.0,9.9,315.0,39.6,532.0,36.0,15.0,387.0,0.0,0.0,0.0,526.0,10.0,0.0,8.0,31.5,TEN,15.0,387.0,18,24,5,2,500.0,500
MATT BREIDA,RB,323.4,1.8,0.0,0.0,1.0,0.0,5.2,3.2,0.1,8.9,279.0,29.9,0.0,0.0,323.4,2.8,296.0,46.9,364.0,24.3,12.0,392.0,17.0,0.0,88.0,362.0,55.0,1.0,151.0,24.9,FA,12.0,385.0,33,33,33,0,500.0,500
MATT GAY,K,232.5,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,157.0,0.0,0.0,232.1,9.2,206.0,157.0,229.0,15.4,10.0,326.0,0.0,0.0,0.0,228.0,0.0,0.0,0.0,15.7,IND,10.0,325.0,8,11,7,1,500.0,164
