,AVG_FAN PTS,AVG_REC,AVG_REC_TDS,AVG_REC_YDS,AVG_RUSH_ATT,AVG_RUSH_TDS,AVG_RUSH_YDS,AVG_TGT,FAN PTS,POS_AVG.,POS_BEST,POS_RK,POS_STD.DEV,POS_TIERS,POS_WORST,PPR_AVG_FAN PTS,PPR_FAN PTS,PPR_POS_AVG.,PPR_POS_BEST,PPR_POS_RK,PPR_POS_STD.DEV,PPR_POS_TIERS,PPR_POS_WORST,REC,REC_TDS,REC_YDS,RUSH_ATT,RUSH_TDS,RUSH_YDS,TEAM,TGT,FULL_SOS,SEASON_SOS,PLAYOFF_SOS,BOOM,BUST,STARTER,PPR_BOOM,PPR_BUST,PPR_STARTER,DEPTH,STANDARD_ADP,PPR_ADP,20_YD_ATT,20_YD_%RUSH,10_YD_ATT,10_YD_%RUSH,5_YD_ATT,5_YD_%RUSH,20_YD_TGT,20_YD_%TGT,10_YD_TGT,10_YD_%TGT
DAURICE FOUNTAIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.9,123.0,172.0,29.6,11.0,222.0,0.0,0.0,152.4,124,173,27.9,11,212,0.0,0.0,0.0,0.0,0.0,0.0,DET,0.0,24,30,11,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
DAVANTE ADAMS,9.6,6.1,0.5,67.3,0.0,0.0,0.0,10.3,162.4,16.5,7.0,17.0,4.0,3.0,28.0,15.6,265.4,11.0,6,10,2.9,2,22,103.0,8.0,1144.0,0.0,0.0,0.0,LV,175.0,18,17,22,13,25,31,13,19,44,1,19.5,22,0,0.0,0,0.0,0,0.0,29,40.8,15,42.9
DAVID BELL,2.3,0.9,0.2,11.1,0.0,0.0,0.0,1.5,34.7,152.4,126.0,156.0,18.0,10.0,188.0,3.2,48.7,149.7,112,156,18.5,10,181,14.0,3.0,167.0,0.0,0.0,0.0,CLE,23.0,26,18,30,0,92,8,0,92,0,5,500.0,500,0,0.0,0,0.0,0,0.0,2,3.1,1,3.4
DAVID MOORE,2.2,0.7,0.1,13.4,0.0,0.0,0.0,1.0,15.4,193.9,147.0,191.0,29.6,11.0,264.0,2.9,20.4,196.8,147,193,29.1,11,264,5.0,1.0,94.0,0.0,0.0,0.0,CAR,7.0,17,13,18,0,83,17,0,83,17,6,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
DAVIS ALEXANDER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.5,135.0,289.0,69.5,13.0,274.0,0.0,0.0,198.5,109,281,89.5,13,288,0.0,0.0,0.0,0.0,0.0,0.0,FA,0.0,33,33,33,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
DAX MILNE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.3,180.0,280.0,36.1,13.0,266.0,0.0,0.0,239.3,176,276,36.6,13,265,0.0,0.0,0.0,0.0,0.0,0.0,LV,0.0,18,17,22,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
DEANDRE CARTER,0.3,0.2,0.0,2.3,0.2,0.0,1.1,0.4,5.7,203.1,166.0,207.0,19.6,12.0,226.0,0.6,9.7,204.9,166,211,18.6,12,227,4.0,0.0,39.0,3.0,0.0,18.0,CHI,7.0,9,2,27,0,100,0,0,100,0,4,500.0,500,1,1.6,0,0.0,0,0.0,1,1.4,1,2.9
DEANDRE HOPKINS,8.7,4.4,0.4,62.2,0.1,0.0,0.5,8.1,148.6,41.7,29.0,40.0,4.3,5.0,57.0,13.2,223.6,41.7,34,39,4.1,5,57,75.0,7.0,1057.0,2.0,0.0,9.0,TEN,137.0,28,29,19,13,31,31,13,25,31,1,95.5,105,2,3.8,1,3.1,0,0.0,17,36.2,10,43.5
DEEBO SAMUEL,12.2,4.0,0.5,59.5,2.5,0.3,15.0,5.9,183.7,10.6,6.0,9.0,2.9,2.0,19.0,16.2,243.7,19.2,8,19,4.5,3,31,60.0,7.0,892.0,37.0,5.0,225.0,SF,89.0,2,3,9,29,14,57,21,14,57,1,25.5,40,9,8.9,2,3.6,2,6.3,17,24.3,3,11.5
DELEON ESKRIDGE,0.1,0.0,0.0,0.0,0.5,0.0,1.3,0.3,0.5,218.0,181.0,214.0,16.7,12.0,234.0,0.1,0.5,218.7,184,218,15.7,12,234,0.0,0.0,0.0,2.0,0.0,5.0,SEA,1.0,3,7,4,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
DEMARCUS ROBINSON,4.7,2.0,0.3,28.5,0.1,0.0,1.8,3.0,61.4,76.0,54.0,74.0,10.8,7.0,103.0,6.7,87.4,77.8,55,73,11.3,7,120,26.0,4.0,371.0,1.0,0.0,23.0,LAR,39.0,11,22,6,0,38,50,0,38,38,3,500.0,500,0,0.0,0,0.0,0,0.0,9,12.3,7,17.1
DEMARIO DOUGLAS,4.2,3.5,0.0,40.1,0.6,0.0,2.9,5.6,58.2,67.5,52.0,66.0,5.6,7.0,85.0,7.7,107.2,66.2,48,64,9.8,7,150,49.0,0.0,561.0,8.0,0.0,41.0,NE,79.0,25,9,31,0,46,0,0,38,0,1,194.5,168,0,0.0,0,0.0,0,0.0,4,11.1,2,15.4
DENZEL MIMS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,133.0,209.0,22.8,12.0,204.0,0.0,0.0,167.0,107,209,33.5,12,210,0.0,0.0,0.0,0.0,0.0,0.0,FA,0.0,33,33,33,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
DEONTE HARTY,1.6,0.9,0.1,9.4,0.3,0.0,0.0,1.3,25.0,177.4,149.0,174.0,32.9,11.0,267.0,2.5,40.0,179.3,146,175,33.7,11,272,15.0,1.0,150.0,4.0,0.0,0.0,BAL,21.0,12,10,13,0,87,0,0,87,0,0,500.0,500,1,0.9,1,1.6,0,0.0,2,3.2,1,3.7
DERIUS DAVIS,1.2,0.9,0.0,3.9,0.8,0.0,5.9,1.0,20.7,146.9,122.0,167.0,13.4,11.0,174.0,2.1,35.7,150.9,126,168,13.2,11,178,15.0,0.0,66.0,14.0,0.0,101.0,LAC,17.0,30,25,25,0,88,0,0,94,0,5,500.0,500,1,1.4,0,0.0,0,0.0,1,1.4,1,2.3
DEVAUGHN VELE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.1,129.0,185.0,37.5,11.0,257.0,0.0,0.0,172.6,130,187,36.4,11,256,0.0,0.0,0.0,0.0,0.0,0.0,DEN,0.0,19,28,8,0,0,0,0,0,0,5,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
DEVEN THOMPKINS,1.1,1.0,0.1,4.9,0.5,0.0,3.3,1.5,17.9,209.7,174.0,219.0,26.0,12.0,241.0,2.1,34.9,210.7,179,222,23.4,12,238,17.0,1.0,83.0,8.0,0.0,56.0,FA,25.0,33,33,33,0,94,6,0,94,6,0,500.0,500,3,4.8,0,0.0,0,0.0,4,6.8,1,3.4
DEVIN DUVERNAY,0.3,0.3,0.0,1.4,0.3,0.0,1.2,0.7,3.3,158.6,129.0,164.0,23.2,10.0,220.0,0.6,7.3,154.6,122,162,23.2,10,216,4.0,0.0,18.0,4.0,0.0,15.0,JAC,9.0,32,31,21,0,100,0,0,100,0,5,500.0,500,1,0.9,0,0.0,0,0.0,1,1.6,0,0.0
DEVONTA SMITH,9.2,5.1,0.4,66.6,0.0,0.0,0.0,7.0,146.6,22.6,15.0,22.0,3.3,4.0,31.0,14.2,227.6,20.5,12,20,3.3,4,30,81.0,7.0,1066.0,0.0,0.0,0.0,PHI,112.0,6,11,7,6,19,50,6,19,50,2,46.5,47,0,0.0,0,0.0,0,0.0,6,12.2,4,23.5
DEVONTEZ WALKER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.4,83.0,102.0,16.5,8.0,175.0,0.0,0.0,105.3,84,103,16.4,8,175,0.0,0.0,0.0,0.0,0.0,0.0,BAL,0.0,12,10,13,0,100,0,0,100,0,5,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
DEVRON HARPER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.7,186.0,255.0,4.1,13.0,196.0,0.0,0.0,224.3,190,278,24.4,13,244,0.0,0.0,0.0,0.0,0.0,0.0,FA,0.0,33,33,33,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
DIONTAE JOHNSON,7.8,3.9,0.4,55.2,0.0,0.0,0.0,6.7,101.7,35.0,26.0,35.0,4.1,5.0,45.0,11.7,152.7,33.6,22,35,3.9,5,42,51.0,5.0,717.0,0.0,0.0,0.0,CAR,87.0,17,13,18,0,25,25,0,25,33,1,89.0,81,0,0.0,0,0.0,0,0.0,10,23.8,4,22.2
DJ CHARK,5.4,2.3,0.3,35.0,0.0,0.0,0.0,4.4,80.5,85.9,65.0,83.0,8.9,8.0,127.0,7.7,115.5,90.5,68,88,8.6,8,131,35.0,5.0,525.0,0.0,0.0,0.0,LAC,66.0,30,25,25,7,64,21,7,64,14,4,500.0,500,0,0.0,0,0.0,0,0.0,6,16.7,3,13.6
DJ MONTGOMERY,1.7,0.4,0.1,8.0,0.0,0.0,0.0,1.1,11.6,216.3,174.0,201.0,33.2,11.0,268.0,2.1,14.6,213.8,173,198,32.8,11,261,3.0,1.0,56.0,0.0,0.0,0.0,IND,8.0,22,19,26,0,83,17,0,83,0,6,500.0,500,0,0.0,0,0.0,0,0.0,2,3.4,1,4.0
DJ MOORE,11.2,5.6,0.5,80.2,0.2,0.1,1.2,8.0,190.5,19.0,8.0,19.0,4.1,3.0,31.0,16.9,286.5,20.6,8,21,4.2,4,32,96.0,8.0,1364.0,4.0,1.0,21.0,CHI,136.0,9,2,27,25,19,50,25,19,44,1,38.5,43,1,1.3,0,0.0,0,0.0,11,19.6,7,26.9
DJ TURNER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,139.0,203.0,37.3,12.0,244.0,0.0,0.0,176.2,138,202,32.8,12,229,0.0,0.0,0.0,0.0,0.0,0.0,LV,0.0,18,17,22,0,100,0,0,100,0,4,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
DK METCALF,10.0,4.1,0.5,69.6,0.0,0.0,0.0,7.4,159.4,16.2,9.0,16.0,3.9,3.0,28.0,14.1,225.4,20.6,14,22,4.1,4,30,66.0,8.0,1114.0,0.0,0.0,0.0,SEA,119.0,3,7,4,7,7,53,7,13,40,1,39.5,37,0,0.0,0,0.0,0,0.0,23,35.4,9,37.5
DONOVAN PEOPLES-JONES,1.0,0.9,0.0,10.3,0.0,0.0,0.0,1.7,15.5,128.5,105.0,128.0,16.3,9.0,183.0,1.9,28.5,128.4,102,127,16.7,9,179,13.0,0.0,155.0,0.0,0.0,0.0,FA,25.0,33,33,33,0,93,0,0,93,0,0,500.0,500,0,0.0,0,0.0,0,0.0,1,1.5,1,2.9
DONTAYVION WICKS,5.4,2.6,0.3,38.7,0.1,0.0,0.1,3.9,80.8,61.4,42.0,61.0,7.3,6.0,83.0,8.0,119.8,63.6,43,63,7.4,6,89,39.0,4.0,581.0,1.0,0.0,1.0,GB,58.0,5,5,17,0,50,14,0,50,7,4,162.5,500,0,0.0,0,0.0,0,0.0,8,8.9,2,5.4
DRAKE LONDON,6.6,4.3,0.1,56.6,0.0,0.0,0.0,6.9,105.4,14.1,8.0,13.0,2.7,3.0,21.0,10.9,174.4,11.8,8,11,2.4,2,21,69.0,2.0,905.0,0.0,0.0,0.0,ATL,110.0,20,8,29,7,40,20,7,40,27,1,21.0,32,0,0.0,0,0.0,0,0.0,16,29.6,8,28.6
DYAMI BROWN,1.4,0.7,0.1,9.9,0.1,0.0,0.0,1.4,23.0,99.3,66.0,124.0,24.5,9.0,165.0,2.1,35.0,99.6,69,123,23.5,9,165,12.0,1.0,168.0,1.0,0.0,0.0,WAS,23.0,13,4,28,0,88,6,0,94,0,2,182.0,500,0,0.0,0,0.0,0,0.0,2,3.1,2,5.7
ELIJAH COOKS,0.4,0.3,0.0,4.2,0.0,0.0,0.0,0.4,3.8,215.2,191.0,222.0,30.9,12.0,281.0,0.8,6.8,214.7,190,225,29.9,12,278,3.0,0.0,38.0,0.0,0.0,0.0,FA,4.0,33,33,33,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,1,1.6,0,0.0
ELIJAH MOORE,4.3,3.5,0.1,37.6,0.5,0.0,0.6,6.1,73.1,83.9,62.0,82.0,9.3,7.0,116.0,7.8,132.1,81.7,58,82,9.5,7,114,59.0,2.0,640.0,9.0,0.0,11.0,CLE,104.0,26,18,30,0,50,13,0,56,13,3,500.0,500,1,1.5,0,0.0,0,0.0,13,20.3,6,20.7
EMEKA EMEZIE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,124.0,206.0,24.1,12.0,193.0,0.0,0.0,162.8,121,207,23.1,12,185,0.0,0.0,0.0,0.0,0.0,0.0,FA,0.0,33,33,33,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
EQUANIMEOUS ST BROWN,0.9,0.7,0.0,8.9,0.0,0.0,0.0,0.9,6.2,185.1,161.0,187.0,14.9,11.0,212.0,1.6,11.2,195.0,166,191,16.9,11,221,5.0,0.0,62.0,0.0,0.0,0.0,NO,6.0,15,21,10,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
ERIK EZUKANMA,1.1,0.0,0.0,0.0,2.5,0.0,11.0,0.5,2.2,224.7,165.0,221.0,39.5,12.0,279.0,1.1,2.2,221.3,165,221,39.2,12,279,0.0,0.0,0.0,5.0,0.0,22.0,MIA,1.0,29,12,32,0,100,0,0,100,0,7,500.0,500,2,2.2,1,1.7,1,3.7,0,0.0,0,0.0
GABRIEL DAVIS,6.8,2.6,0.4,43.9,0.1,0.0,-0.1,4.8,116.4,58.2,42.0,59.0,6.9,6.0,75.0,9.5,161.4,63.2,48,62,6.4,6,86,45.0,7.0,746.0,1.0,0.0,-2.0,JAC,81.0,32,31,21,6,50,38,0,50,38,3,152.0,161,0,0.0,0,0.0,0,0.0,11,17.7,5,18.5
GARRETT WILSON,7.0,5.6,0.2,61.3,0.2,0.0,0.0,9.9,118.2,7.1,3.0,7.0,1.4,2.0,12.0,12.5,213.2,6.8,3,7,1.1,2,12,95.0,3.0,1042.0,4.0,0.0,0.0,NYJ,168.0,16,20,12,0,13,25,0,13,50,1,12.5,12,0,0.0,0,0.0,0,0.0,17,34.7,11,35.5
GEORGE PICKENS,8.6,3.7,0.3,67.1,0.2,0.0,1.1,6.2,145.8,25.0,16.0,25.0,4.7,4.0,39.0,12.3,208.8,29.7,18,30,4.6,4,45,63.0,5.0,1140.0,3.0,0.0,18.0,PIT,106.0,23,26,20,19,31,31,13,19,31,1,58.5,66,0,0.0,0,0.0,0,0.0,8,19.0,3,16.7
GRANT DUBOSE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.8,194.0,226.0,5.8,12.0,211.0,0.0,0.0,202.6,186,228,8.9,12,213,0.0,0.0,0.0,0.0,0.0,0.0,GB,0.0,5,5,17,0,0,0,0,0,0,7,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GREG DORTCH,2.5,1.5,0.1,17.5,0.1,0.0,0.3,2.6,40.5,90.2,63.0,98.0,15.3,8.0,151.0,4.0,64.5,86.6,60,98,15.3,8,148,24.0,2.0,280.0,1.0,0.0,5.0,ARI,41.0,7,14,5,0,73,7,0,73,7,3,500.0,500,0,0.0,0,0.0,0,0.0,3,5.2,2,7.7
GUNNER OLSZEWSKI,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.1,2.0,256.8,233.0,300.0,23.9,14.0,294.0,0.3,3.0,253.0,220,289,30.1,13,302,1.0,0.0,0.0,0.0,0.0,0.0,NYG,1.0,4,23,1,0,91,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
HUNTER RENFROW,1.4,1.5,0.0,15.0,0.0,0.0,0.0,2.2,23.5,125.0,106.0,143.0,13.9,10.0,154.0,2.9,48.5,123.1,99,140,14.9,10,150,25.0,0.0,255.0,0.0,0.0,0.0,FA,37.0,33,33,33,0,93,0,0,87,0,0,500.0,500,0,0.0,0,0.0,0,0.0,3,4.2,0,0.0
IHMIR SMITH-MARSETTE,1.4,0.5,0.0,3.0,0.5,0.1,4.4,0.6,24.5,206.0,159.0,197.0,36.4,11.0,276.0,1.9,32.5,195.8,156,192,30.8,11,253,8.0,0.0,51.0,8.0,1.0,74.0,CAR,10.0,17,13,18,0,88,6,0,94,0,5,500.0,500,1,1.8,0,0.0,0,0.0,0,0.0,0,0.0
IRVIN CHARLES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,239.4,217.0,269.0,12.2,13.0,254.0,0.0,0.0,241.4,228,269,8.0,13,251,0.0,0.0,0.0,0.0,0.0,0.0,NYJ,1.0,16,20,12,0,100,0,0,100,0,7,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
ISAIAH HODGINS,2.3,1.2,0.2,13.5,0.0,0.0,0.0,1.9,39.0,154.2,124.0,161.0,18.8,10.0,200.0,3.5,60.0,151.8,117,161,19.5,10,199,21.0,3.0,230.0,0.0,0.0,0.0,FA,33.0,33,33,33,0,81,6,0,81,0,0,500.0,500,0,0.0,0,0.0,0,0.0,5,15.2,2,16.7
ISAIAH MCKENZIE,0.4,0.8,0.0,6.3,0.2,0.0,1.1,1.1,5.6,152.0,116.0,155.0,22.0,10.0,189.0,1.3,16.6,145.4,110,153,19.7,10,173,11.0,0.0,82.0,3.0,0.0,14.0,NYG,14.0,4,23,1,0,100,0,0,100,0,5,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
ISAIAH WILLIAMS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.3,151.0,202.0,21.8,12.0,223.0,0.0,0.0,183.5,155,206,24.0,12,232,0.0,0.0,0.0,0.0,0.0,0.0,FA,0.0,33,33,33,0,0,0,0,0,0,4,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JACOB COWING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.7,84.0,107.0,26.2,9.0,290.0,0.0,0.0,113.6,86,107,25.8,8,286,0.0,0.0,0.0,0.0,0.0,0.0,SF,0.0,2,3,9,0,0,0,0,0,0,5,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JAELON DARDEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,207.0,294.0,41.0,13.0,300.0,0.0,0.0,253.8,211,292,40.4,13,299,0.0,0.0,0.0,0.0,0.0,0.0,FA,0.0,33,33,33,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JAHAN DOTSON,4.5,2.9,0.2,30.5,0.0,0.0,0.0,4.9,75.8,69.5,50.0,70.0,9.5,7.0,96.0,7.3,124.8,69.1,45,69,10.5,7,96,49.0,4.0,518.0,0.0,0.0,0.0,PHI,83.0,6,11,7,0,63,13,6,56,13,3,186.0,500,0,0.0,0,0.0,0,0.0,11,17.2,7,20.0
JAKE BOBO,2.2,1.1,0.1,11.5,0.1,0.1,0.2,1.5,37.9,136.4,113.0,144.0,14.4,10.0,170.0,3.3,56.9,136.7,113,144,14.7,10,174,19.0,2.0,196.0,1.0,1.0,3.0,SEA,25.0,3,7,4,0,73,7,0,80,7,4,500.0,500,1,1.4,1,2.7,1,5.9,4,6.2,1,4.2
JAKOBI MEYERS,9.2,4.4,0.5,50.4,0.3,0.1,1.5,6.6,147.6,53.5,43.0,53.0,4.4,6.0,65.0,13.7,218.6,49.6,38,49,5.2,6,65,71.0,8.0,807.0,4.0,2.0,24.0,LV,106.0,18,17,22,7,27,47,7,27,47,2,137.5,137,3,4.7,1,2.7,0,0.0,15,21.1,9,25.7
JALEN BROOKS,0.9,0.9,0.0,9.1,0.0,0.0,0.0,0.9,6.4,150.7,110.0,158.0,38.1,10.0,275.0,1.8,12.4,145.9,107,158,33.1,10,250,6.0,0.0,64.0,0.0,0.0,0.0,DAL,6.0,1,1,2,0,100,0,0,80,0,4,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JALEN COKER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,114.0,234.0,29.7,12.0,179.0,0.0,0.0,157.0,112,240,31.8,12,180,0.0,0.0,0.0,0.0,0.0,0.0,CAR,0.0,17,13,18,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JALEN CROPPER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,155.0,238.0,51.8,12.0,284.0,0.0,0.0,196.5,160,245,49.7,12,282,0.0,0.0,0.0,0.0,0.0,0.0,DAL,0.0,1,1,2,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JALEN GUYTON,1.9,1.3,0.1,11.1,0.0,0.0,0.0,2.6,14.9,164.5,128.0,170.0,15.2,11.0,183.0,3.1,24.9,171.1,129,172,19.3,11,193,10.0,1.0,89.0,0.0,0.0,0.0,LV,21.0,18,17,22,0,88,13,0,88,0,0,500.0,500,0,0.0,0,0.0,0,0.0,3,4.1,1,2.3
JALEN MCMILLAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.2,65.0,84.0,11.4,8.0,115.0,0.0,0.0,83.1,63,83,11.0,8,115,0.0,0.0,0.0,0.0,0.0,0.0,TB,0.0,21,16,24,0,0,0,0,0,0,3,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JALEN NAILOR,0.5,0.5,0.0,4.8,0.0,0.0,0.0,1.0,2.9,112.2,76.0,129.0,26.3,9.0,207.0,1.0,5.9,110.6,76,128,25.8,9,203,3.0,0.0,29.0,0.0,0.0,0.0,MIN,6.0,10,24,3,0,100,0,0,100,0,3,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JALEN REAGOR,2.0,0.6,0.0,12.5,0.1,0.0,1.5,2.1,21.5,185.3,152.0,176.0,34.4,11.0,246.0,2.6,28.5,186.6,149,178,34.5,11,245,7.0,0.0,138.0,1.0,0.0,17.0,NE,23.0,25,9,31,0,90,10,0,90,0,7,500.0,500,0,0.0,0,0.0,0,0.0,1,2.8,1,7.7
JALEN TOLBERT,2.2,1.3,0.1,15.8,0.0,0.0,0.0,2.1,36.8,89.5,65.0,103.0,14.8,8.0,129.0,3.5,58.8,90.5,66,102,16.4,8,161,22.0,2.0,268.0,0.0,0.0,0.0,DAL,36.0,1,1,2,0,73,7,0,87,0,3,500.0,500,0,0.0,0,0.0,0,0.0,4,3.8,2,3.9
JALIN HYATT,2.2,1.4,0.0,21.9,0.0,0.0,0.0,2.4,37.3,84.0,70.0,80.0,6.6,7.0,110.0,3.5,60.3,83.0,70,80,6.2,7,99,23.0,0.0,373.0,0.0,0.0,0.0,NYG,40.0,4,23,1,0,80,7,0,80,7,4,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JALYNN POLK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,52.0,68.0,8.5,7.0,95.0,0.0,0.0,67.7,49,66,12.2,7,155,0.0,0.0,0.0,0.0,0.0,0.0,NE,0.0,25,9,31,0,0,0,0,0,0,5,177.5,193,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JAMAL AGNEW,2.4,1.3,0.1,20.5,0.4,0.0,-0.2,1.9,26.3,184.0,150.0,213.0,24.7,12.0,215.0,3.7,40.3,183.2,152,214,19.7,12,209,14.0,1.0,225.0,4.0,0.0,-2.0,FA,21.0,33,33,33,0,82,9,0,73,9,0,500.0,500,2,2.9,0,0.0,0,0.0,2,3.2,1,3.3
JAMAR BRYANT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.8,195.0,261.0,36.1,13.0,283.0,0.0,0.0,221.3,197,266,32.4,13,277,0.0,0.0,0.0,0.0,0.0,0.0,FA,0.0,33,33,33,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JAMARI THRASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.9,131.0,153.0,28.3,10.0,266.0,0.0,0.0,153.8,132,154,28.4,10,266,0.0,0.0,0.0,0.0,0.0,0.0,CLE,0.0,26,18,30,0,0,0,0,0,0,6,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JAMARR CHASE,10.2,6.3,0.4,76.0,0.2,0.0,-0.4,9.1,162.7,3.3,1.0,3.0,1.0,1.0,7.0,16.4,262.7,3.4,1,3,1.1,1,6,100.0,7.0,1216.0,3.0,0.0,-6.0,CIN,145.0,27,27,23,20,13,33,27,13,33,1,6.5,7,0,0.0,0,0.0,0,0.0,19,25.7,10,27.0
JAMES BUTLER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.7,218.0,278.0,4.1,13.0,228.0,0.0,0.0,249.7,229,302,14.8,14,263,0.0,0.0,0.0,0.0,0.0,0.0,FA,0.0,33,33,33,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JAMES PROCHE,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-2.0,241.4,212.0,274.0,22.6,13.0,264.0,-0.2,-2.0,242.6,215,271,21.4,13,262,0.0,0.0,0.0,0.0,0.0,0.0,CLE,5.0,26,18,30,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JAMESON WILLIAMS,4.7,2.0,0.2,29.5,0.3,0.1,2.4,3.5,56.3,45.5,35.0,44.0,5.0,6.0,59.0,6.7,80.3,51.0,37,50,5.7,6,63,24.0,2.0,354.0,3.0,1.0,29.0,DET,42.0,24,30,11,0,42,17,0,50,0,2,108.0,123,1,0.9,0,0.0,0,0.0,2,3.1,0,0.0
JAMISON CROWDER,1.2,0.9,0.1,9.4,0.0,0.0,0.0,1.2,19.9,140.1,100.0,157.0,17.2,10.0,171.0,2.1,35.9,134.9,97,157,15.9,10,166,16.0,1.0,159.0,0.0,0.0,0.0,WAS,20.0,13,4,28,0,93,7,0,93,7,4,500.0,500,0,0.0,0,0.0,0,0.0,1,1.6,0,0.0
JASON BROWNLEE,1.7,0.7,0.1,8.0,0.0,0.0,0.0,1.1,11.6,186.4,138.0,177.0,28.7,11.0,246.0,2.4,16.6,186.6,139,177,28.3,11,247,5.0,1.0,56.0,0.0,0.0,0.0,NYJ,8.0,16,20,12,0,83,0,0,83,0,6,500.0,500,0,0.0,0,0.0,0,0.0,2,4.1,2,6.5
JASON GESSER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,214.0,285.0,14.2,13.0,248.0,0.0,0.0,249.0,214,301,24.8,14,268,0.0,0.0,0.0,0.0,0.0,0.0,FA,0.0,33,33,33,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
